Match ID,Innings,Player ID,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
548377,1,277955,DS Kulkarni,4,1,18,3,4.50,15,1,0,3,0
548377,1,49758,SL Malinga,4,0,32,1,8.00,6,3,0,0,1
548377,1,29264,Harbhajan Singh,3,0,31,0,10.33,8,3,2,1,0
548377,1,53118,DR Smith,2,0,13,0,6.50,5,0,1,0,0
548377,1,230559,KA Pollard,3,0,29,1,9.66,8,2,2,3,0
548377,1,37004,JEC Franklin,1,0,6,0,6.00,1,0,0,0,0
548377,2,27783,A Chandila,2,0,24,0,12.00,3,0,3,0,0
548377,2,8180,SR Watson,3,0,17,0,5.66,11,3,0,1,0
548377,2,8076,SW Tait,4,0,40,0,10.00,5,4,0,6,0
548377,2,5681,GB Hogg,4,0,30,0,7.50,10,4,0,0,0
548377,2,35353,SK Trivedi,4,0,37,0,9.25,8,3,0,2,1
548377,2,27223,STR Binny,1,0,13,0,13.00,0,2,0,0,0
548376,1,30102,Z Khan,4,0,30,2,7.50,10,3,1,0,0
548376,1,35731,R Vinay Kumar,4,0,22,3,5.50,12,0,1,2,0
548376,1,279562,P Parameswaran,3,0,12,1,4.00,11,1,0,0,0
548376,1,49636,M Muralitharan,4,0,30,1,7.50,10,0,3,1,0
548376,1,390481,HV Patel,4,0,26,0,6.50,8,3,0,0,0
548376,1,48472,TM Dilshan,1,0,6,0,6.00,1,0,0,1,0
548376,2,47492,DW Steyn,4,0,8,3,2.00,18,0,0,0,0
548376,2,317293,MS Gony,4,0,38,0,9.50,11,4,2,2,0
548376,2,528967,V Pratap Singh,4,0,26,1,6.50,9,2,1,0,0
548376,2,31107,A Mishra,4,0,26,2,6.50,10,0,1,0,0
548376,2,389605,A Ashish Reddy,4,0,25,3,6.25,10,1,1,1,0
548375,1,31820,A Nehra,4,0,35,0,8.75,8,6,0,0,0
548375,1,26490,AG Murtaza,2,0,11,0,5.50,5,1,0,0,0
548375,1,265564,WD Parnell,4,0,18,2,4.50,12,0,0,0,1
548375,1,326016,B Kumar,4,0,23,1,5.75,11,3,0,0,0
548375,1,4578,MJ Clarke,4,0,27,1,6.75,8,0,2,0,0
548375,1,28779,SC Ganguly,2,0,17,0,8.50,3,2,0,0,1
548375,2,26829,L Balaji,4,0,20,1,5.00,11,1,0,2,0
548375,2,56143,Shakib Al Hasan,4,0,18,2,4.50,11,0,1,0,0
548375,2,277237,Iqbal Abdulla,3,0,20,1,6.66,7,0,1,1,0
548375,2,230558,SP Narine,4,0,15,1,3.75,12,0,0,0,0
548375,2,32498,YK Pathan,2,0,12,2,6.00,3,0,0,1,0
548375,2,26907,R Bhatia,3,0,14,1,4.66,6,0,0,0,0
548374,1,46538,M Morkel,4,0,20,4,5.00,16,2,0,1,0
548374,1,376116,UT Yadav,4,1,19,3,4.75,14,1,1,0,0
548374,1,360911,VR Aaron,4,0,25,0,6.25,12,2,1,1,0
548374,1,276298,AD Russell,4,0,51,1,12.75,5,10,0,1,0
548374,1,32685,IK Pathan,4,0,25,0,6.25,12,1,2,0,0
548374,2,30732,P Kumar,4,0,33,0,8.25,14,2,2,1,0
548374,2,5779,RJ Harris,4,0,19,2,4.75,15,3,0,0,0
548374,2,323131,P Awana,3,0,40,0,13.33,9,2,5,0,0
548374,2,32966,PP Chawla,4,0,28,0,7.00,11,4,0,1,0
548374,2,39024,Azhar Mahmood,3.2,0,23,2,6.90,12,4,0,1,0
548373,1,44932,JP Duminy,2,0,13,0,6.50,4,1,0,1,0
548373,1,47492,DW Steyn,4,0,16,2,4.00,13,1,0,0,0
548373,1,317293,MS Gony,4,0,26,1,6.50,10,2,1,1,0
548373,1,528967,V Pratap Singh,4,0,31,2,7.75,8,4,0,1,0
548373,1,31107,A Mishra,4,0,20,2,5.00,11,1,0,0,1
548373,1,389605,A Ashish Reddy,2,0,17,0,8.50,4,1,1,0,0
548373,2,27783,A Chandila,4,0,20,1,5.00,13,1,1,0,0
548373,2,8180,SR Watson,2,0,14,0,7.00,5,2,0,0,0
548373,2,8076,SW Tait,3.4,0,35,0,9.54,10,4,1,4,0
548373,2,44149,J Botha,4,0,30,1,7.50,8,1,1,1,0
548373,2,35353,SK Trivedi,4,0,20,2,5.00,12,1,0,2,0
548373,2,27223,STR Binny,1,0,8,1,8.00,1,1,0,0,0
548372,1,32685,IK Pathan,4,0,44,0,11.00,6,3,3,0,0
548372,1,376116,UT Yadav,4,1,42,0,10.50,10,3,3,1,1
548372,1,360911,VR Aaron,4,0,38,1,9.50,10,6,1,1,0
548372,1,276298,AD Russell,4,0,41,0,10.25,7,4,2,0,1
548372,1,530773,P Negi,3,0,37,0,12.33,5,1,4,0,0
548372,1,35805,Y Venugopal Rao,1,0,13,0,13.00,1,1,1,0,0
548372,2,48472,TM Dilshan,1,0,11,0,11.00,2,2,0,1,0
548372,2,30102,Z Khan,4,0,38,3,9.50,8,3,2,0,0
548372,2,35731,R Vinay Kumar,4,0,35,2,8.75,9,3,2,1,0
548372,2,390481,HV Patel,4,0,33,0,8.25,6,3,1,0,0
548372,2,49636,M Muralitharan,4,0,44,1,11.00,4,4,2,1,0
548372,2,279562,P Parameswaran,3,0,30,3,10.00,7,3,1,1,0
548371,1,30732,P Kumar,4,0,18,2,4.50,15,3,0,0,0
548371,1,5779,RJ Harris,4,0,24,1,6.00,13,3,0,1,0
548371,1,39024,Azhar Mahmood,4,0,28,2,7.00,15,1,3,0,0
548371,1,323131,P Awana,4,0,12,2,3.00,15,1,0,0,0
548371,1,5766,DJ Hussey,3,0,23,0,7.66,6,0,2,0,0
548371,1,32966,PP Chawla,1,0,12,0,12.00,2,1,1,0,0
548371,2,5941,BW Hilfenhaus,4,0,20,1,5.00,16,4,0,0,0
548371,2,46248,JA Morkel,3.3,0,28,1,8.00,11,5,0,2,0
548371,2,26421,R Ashwin,4,0,27,0,6.75,11,4,0,0,0
548371,2,51439,DJ Bravo,3,0,18,2,6.00,9,3,0,0,0
548371,2,31732,VY Mahesh,2,0,27,0,13.50,2,2,2,0,0
548370,1,32965,MM Patel,4,0,17,1,4.25,13,2,0,0,0
548370,1,35280,RP Singh,4,0,33,2,8.25,12,3,1,2,1
548370,1,49758,SL Malinga,4,0,32,1,8.00,8,3,1,2,0
548370,1,230559,KA Pollard,3,0,20,1,6.66,7,2,0,3,0
548370,1,29264,Harbhajan Singh,3,0,24,0,8.00,4,1,1,0,0
548370,1,53118,DR Smith,2,0,8,1,4.00,7,1,0,0,0
548370,2,26829,L Balaji,4,0,11,2,2.75,17,1,0,1,0
548370,2,56143,Shakib Al Hasan,4,0,25,1,6.25,12,2,0,1,0
548370,2,230558,SP Narine,3.1,0,15,4,4.73,12,1,1,0,0
548370,2,277237,Iqbal Abdulla,4,0,23,1,5.75,9,1,1,0,0
548370,2,45789,JH Kallis,4,0,32,2,8.00,11,4,1,0,0
548369,1,32685,IK Pathan,4,0,24,0,6.00,12,4,0,0,0
548369,1,35805,Y Venugopal Rao,1,0,13,0,13.00,2,3,0,0,0
548369,1,46538,M Morkel,4,0,32,0,8.00,12,5,1,0,0
548369,1,360911,VR Aaron,4,0,19,2,4.75,10,1,0,0,0
548369,1,530773,P Negi,3,0,24,1,8.00,6,4,0,0,0
548369,1,376116,UT Yadav,4,0,21,3,5.25,14,2,0,1,0
548369,2,30732,P Kumar,4,0,28,1,7.00,10,3,1,0,0
548369,2,39024,Azhar Mahmood,4,0,34,0,8.50,9,6,0,1,0
548369,2,323131,P Awana,4,0,22,3,5.50,15,4,0,0,0
548369,2,32966,PP Chawla,4,1,33,1,8.25,10,3,2,0,0
548369,2,391128,Harmeet Singh,3,0,22,0,7.33,4,2,0,0,0
548368,1,29655,SB Jakati,4,0,26,2,6.50,12,3,1,0,0
548368,1,5941,BW Hilfenhaus,3,0,26,1,8.66,9,2,2,0,0
548368,1,26421,R Ashwin,4,0,26,1,6.50,5,2,0,0,0
548368,1,33335,SK Raina,2,0,17,0,8.50,3,1,1,0,0
548368,1,234675,RA Jadeja,4,0,39,1,9.75,7,4,2,0,0
548368,1,51439,DJ Bravo,3,0,22,0,7.33,5,1,1,1,0
548368,2,393279,M de Lange,3,0,37,0,12.33,7,5,2,0,0
548368,2,26829,L Balaji,4,0,33,0,8.25,11,3,2,1,0
548368,2,230558,SP Narine,4,0,14,2,3.50,13,0,0,0,0
548368,2,45789,JH Kallis,3,0,25,0,8.33,4,2,1,0,0
548368,2,26907,R Bhatia,4,0,33,2,8.25,6,1,2,0,0
548368,2,32498,YK Pathan,2,0,14,0,7.00,4,2,0,0,0
548367,1,32965,MM Patel,4,0,54,1,13.50,12,4,4,1,3
548367,1,35280,RP Singh,4,0,23,1,5.75,13,2,1,1,0
548367,1,49758,SL Malinga,4,0,29,0,7.25,8,1,1,2,0
548367,1,29264,Harbhajan Singh,3,0,33,1,11.00,4,2,2,1,0
548367,1,230559,KA Pollard,3,0,20,1,6.66,8,2,0,3,0
548367,1,53118,DR Smith,2,0,10,0,5.00,5,1,0,0,0
548367,2,30102,Z Khan,4,0,34,1,8.50,10,4,1,2,0
548367,2,35731,R Vinay Kumar,4,0,36,1,9.00,10,3,2,2,0
548367,2,390481,HV Patel,4,0,25,1,6.25,13,3,0,1,0
548367,2,49636,M Muralitharan,4,0,16,1,4.00,10,0,0,1,0
548367,2,269170,KP Appanna,1,0,19,0,19.00,0,1,2,0,0
548367,2,51880,CH Gayle,2.4,0,39,0,14.62,3,5,2,1,0
548366,1,30732,P Kumar,4,0,31,1,7.75,9,4,0,0,0
548366,1,5766,DJ Hussey,1,0,14,0,14.00,1,1,1,1,0
548366,1,5779,RJ Harris,4,0,32,0,8.00,7,3,1,0,0
548366,1,323131,P Awana,4,0,41,1,10.25,7,1,3,1,0
548366,1,39024,Azhar Mahmood,4,0,39,2,9.75,4,4,0,0,1
548366,1,32966,PP Chawla,3,0,27,0,9.00,4,2,1,0,0
548366,2,47492,DW Steyn,4,0,26,2,6.50,11,4,0,0,0
548366,2,34139,TP Sudhindra,4,0,47,0,11.75,5,3,3,1,0
548366,2,4864,DT Christian,4,0,31,2,7.75,10,3,1,0,0
548366,2,29702,AA Jhunjhunwala,1,0,13,0,13.00,2,3,0,0,0
548366,2,317293,MS Gony,4,0,40,1,10.00,8,5,1,1,0
548366,2,31107,A Mishra,3,0,31,1,10.33,5,2,2,0,0
548365,1,30049,M Kartik,4,0,39,0,9.75,7,1,2,2,0
548365,1,31820,A Nehra,4,0,23,3,5.75,13,3,0,0,0
548365,1,326016,B Kumar,4,0,33,0,8.25,8,4,1,0,0
548365,1,272994,R Sharma,3,0,31,0,10.33,3,5,0,0,0
548365,1,49764,AD Mathews,4,0,29,1,7.25,9,3,0,0,0
548365,1,38373,JD Ryder,1,0,15,0,15.00,2,2,1,0,0
548365,2,27783,A Chandila,4,0,13,4,3.25,15,1,0,0,0
548365,2,8180,SR Watson,3,0,19,2,6.33,9,3,0,1,0
548365,2,8076,SW Tait,4,0,25,1,6.25,9,2,0,0,1
548365,2,44149,J Botha,4,0,25,2,6.25,7,2,0,0,0
548365,2,35353,SK Trivedi,3,0,24,0,8.00,3,3,0,0,0
548365,2,27223,STR Binny,2,0,17,0,8.50,2,1,0,0,0
548364,1,5941,BW Hilfenhaus,4,0,27,3,6.75,14,3,1,2,0
548364,1,46248,JA Morkel,4,0,15,1,3.75,15,1,0,1,0
548364,1,51439,DJ Bravo,4,0,22,0,5.50,8,0,0,2,0
548364,1,29655,SB Jakati,3,0,20,0,6.66,4,0,1,0,0
548364,1,234675,RA Jadeja,1,0,11,0,11.00,0,0,1,0,0
548364,1,26421,R Ashwin,4,0,17,1,4.25,9,0,0,0,0
548364,2,46538,M Morkel,4,0,31,0,7.75,12,4,1,0,0
548364,2,376116,UT Yadav,3,0,24,0,8.00,8,4,0,1,0
548364,2,360911,VR Aaron,3.2,0,28,0,8.40,10,1,2,0,0
548364,2,47850,RE van der Merwe,3,0,17,0,5.66,7,1,0,0,0
548364,2,32685,IK Pathan,2,0,15,1,7.50,5,1,1,0,0
548363,1,56143,Shakib Al Hasan,4,0,27,1,6.75,12,2,1,0,0
548363,1,6278,B Lee,4,0,44,0,11.00,9,6,2,1,0
548363,1,230558,SP Narine,4,0,28,0,7.00,11,3,1,0,0
548363,1,45789,JH Kallis,4,0,40,0,10.00,4,4,1,2,0
548363,1,26907,R Bhatia,4,0,41,0,10.25,5,4,2,0,0
548363,2,32965,MM Patel,4,0,32,1,8.00,10,4,1,0,0
548363,2,32130,PP Ojha,3,0,26,1,8.66,6,1,2,0,0
548363,2,49758,SL Malinga,4,0,27,0,6.75,5,2,0,0,0
548363,2,29264,Harbhajan Singh,1,0,7,0,7.00,4,0,1,0,0
548363,2,230559,KA Pollard,4,0,29,1,7.25,6,3,0,1,0
548363,2,53118,DR Smith,4,0,32,1,8.00,6,4,0,0,1
548362,1,431876,K Upadhyay,4,0,33,0,8.25,10,3,2,0,0
548362,1,47569,AC Thomas,4,0,46,0,11.50,6,4,2,1,1
548362,1,326016,B Kumar,4,0,40,0,10.00,10,1,4,1,0
548362,1,49764,AD Mathews,3,0,14,1,4.66,9,1,0,1,0
548362,1,272994,R Sharma,4,0,31,1,7.75,8,3,1,1,0
548362,1,4578,MJ Clarke,1,0,5,0,5.00,4,1,0,0,0
548362,2,30102,Z Khan,4,0,21,2,5.25,12,2,0,0,0
548362,2,35731,R Vinay Kumar,4,0,32,3,8.00,9,3,1,0,0
548362,2,390481,HV Patel,4,0,36,1,9.00,7,4,1,0,0
548362,2,269170,KP Appanna,4,0,30,1,7.50,9,4,0,1,0
548362,2,49636,M Muralitharan,4,0,16,2,4.00,11,1,0,0,0
548361,1,46248,JA Morkel,3,0,19,0,6.33,12,4,0,1,0
548361,1,5941,BW Hilfenhaus,4,1,8,2,2.00,17,0,0,0,0
548361,1,31732,VY Mahesh,4,0,21,2,5.25,10,1,0,3,0
548361,1,51439,DJ Bravo,3,0,38,0,12.66,4,5,1,2,0
548361,1,234675,RA Jadeja,4,0,21,1,5.25,9,2,0,0,0
548361,1,26421,R Ashwin,2,0,13,1,6.50,5,0,1,0,0
548361,2,8180,SR Watson,3,0,32,1,10.66,9,4,2,1,0
548361,2,32973,Pankaj Singh,4,0,34,2,8.50,12,5,1,1,0
548361,2,8076,SW Tait,3.1,0,20,0,6.31,14,0,1,4,1
548361,2,44149,J Botha,4,0,23,0,5.75,8,2,0,0,0
548361,2,35353,SK Trivedi,4,0,18,2,4.50,13,0,1,1,0
548329,1,276298,AD Russell,4,0,39,0,9.75,8,6,1,0,0
548329,1,32685,IK Pathan,4,0,46,0,11.50,9,7,2,0,0
548329,1,46538,M Morkel,4,0,32,1,8.00,8,3,1,1,0
548329,1,360911,VR Aaron,4,0,30,2,7.50,12,6,0,0,0
548329,1,31872,S Nadeem,4,0,39,0,9.75,6,1,3,0,0
548329,2,28235,S Dhawan,2,0,27,1,13.50,5,3,2,1,0
548329,2,34139,TP Sudhindra,3.4,0,43,0,11.72,10,4,3,0,1
548329,2,317293,MS Gony,4,0,22,0,5.50,13,1,1,1,0
548329,2,389605,A Ashish Reddy,2,0,29,0,14.50,3,3,2,0,0
548329,2,31107,A Mishra,4,0,44,0,11.00,4,2,2,0,1
548329,2,422992,Ankit Sharma,1,0,16,0,16.00,1,0,2,0,0
548360,1,30102,Z Khan,4,0,16,0,4.00,14,2,0,0,0
548360,1,35731,R Vinay Kumar,4,0,34,2,8.50,12,3,2,1,0
548360,1,390481,HV Patel,4,0,24,2,6.00,11,3,0,0,0
548360,1,35261,J Syed Mohammad,4,0,38,0,9.50,5,3,1,1,0
548360,1,49636,M Muralitharan,4,0,24,2,6.00,8,1,0,0,0
548360,2,49758,SL Malinga,4,0,20,0,5.00,14,3,0,1,0
548360,2,35280,RP Singh,4,0,28,0,7.00,10,3,1,0,0
548360,2,230559,KA Pollard,3,0,33,0,11.00,3,2,2,1,0
548360,2,29264,Harbhajan Singh,4,0,18,0,4.50,10,1,0,0,0
548360,2,32130,PP Ojha,2,0,25,1,12.50,5,0,3,0,1
548360,2,34102,RG Sharma,1,0,16,0,16.00,1,0,2,0,0
548359,1,29702,AA Jhunjhunwala,2,0,12,0,6.00,4,1,0,0,0
548359,1,528967,V Pratap Singh,4,0,45,1,11.25,8,5,2,2,0
548359,1,223642,J Theron,4,0,29,0,7.25,9,4,0,0,0
548359,1,28235,S Dhawan,2,0,8,1,4.00,5,0,0,0,0
548359,1,389605,A Ashish Reddy,4,0,39,2,9.75,8,3,2,1,0
548359,1,31107,A Mishra,2,0,20,0,10.00,5,2,1,0,0
548359,1,5583,DJ Harris,2,0,15,0,7.50,4,2,0,0,0
548359,2,32391,RR Powar,3,0,32,0,10.66,3,3,1,0,0
548359,2,30732,P Kumar,4,0,15,2,3.75,13,1,0,0,0
548359,2,32966,PP Chawla,4,0,33,1,8.25,7,1,2,0,0
548359,2,323131,P Awana,4,0,27,2,6.75,11,2,1,1,0
548359,2,39024,Azhar Mahmood,4,0,31,0,7.75,8,3,0,2,0
548359,2,5766,DJ Hussey,1,0,2,2,2.00,4,0,0,0,0
548358,1,337913,AA Chavan,2,0,20,0,10.00,5,0,2,1,0
548358,1,8076,SW Tait,4,0,13,3,3.25,16,0,0,0,0
548358,1,8180,SR Watson,4,0,28,0,7.00,6,2,0,1,0
548358,1,44149,J Botha,4,0,25,1,6.25,10,3,0,0,0
548358,1,27223,STR Binny,3,0,12,1,4.00,7,0,0,0,0
548358,1,35353,SK Trivedi,3,0,20,0,6.66,1,0,0,1,0
548358,2,265564,WD Parnell,2,0,12,1,6.00,6,2,0,0,0
548358,2,326016,B Kumar,3,0,17,1,5.66,8,2,0,0,0
548358,2,30049,M Kartik,3,0,32,0,10.66,8,2,3,0,0
548358,2,31820,A Nehra,3,0,33,0,11.00,6,5,1,0,0
548358,2,49764,AD Mathews,3,0,15,0,5.00,3,0,0,0,0
548358,2,4578,MJ Clarke,2,0,12,1,6.00,4,1,0,0,0
548358,2,267192,SPD Smith,0.2,0,5,0,15.00,0,1,0,0,0
548357,1,6278,B Lee,4,1,39,1,9.75,9,5,1,1,0
548357,1,279545,PJ Sangwan,4,0,42,1,10.50,5,4,1,1,0
548357,1,45789,JH Kallis,4,0,20,2,5.00,11,2,0,0,0
548357,1,230558,SP Narine,4,0,23,2,5.75,14,1,1,1,0
548357,1,26907,R Bhatia,4,0,26,0,6.50,8,1,1,0,0
548357,2,32685,IK Pathan,3,0,28,0,9.33,6,4,0,1,0
548357,2,31872,S Nadeem,4,0,32,0,8.00,7,3,1,0,0
548357,2,46538,M Morkel,4,0,35,1,8.75,6,3,0,1,0
548357,2,376116,UT Yadav,4,0,30,2,7.50,10,3,0,3,0
548357,2,360911,VR Aaron,3.4,0,20,1,5.45,12,1,0,2,0
548356,1,30102,Z Khan,4,0,32,0,8.00,10,2,2,1,0
548356,1,310958,A Mithun,3,0,33,0,11.00,6,5,1,1,0
548356,1,279562,P Parameswaran,4,0,45,1,11.25,7,5,2,1,0
548356,1,49636,M Muralitharan,4,0,18,0,4.50,10,1,0,0,0
548356,1,48472,TM Dilshan,1,0,17,0,17.00,2,1,2,0,0
548356,1,35261,J Syed Mohammad,3,0,27,0,9.00,4,0,2,0,0
548356,1,51880,CH Gayle,1,0,6,0,6.00,3,1,0,0,0
548356,2,28235,S Dhawan,1,0,11,0,11.00,1,2,0,0,0
548356,2,47492,DW Steyn,3,1,30,0,10.00,9,3,2,0,0
548356,2,528967,V Pratap Singh,3,0,34,1,11.33,4,3,2,1,0
548356,2,26797,Anand Rajan,3.5,0,44,1,11.47,7,5,2,2,0
548356,2,389605,A Ashish Reddy,4,0,36,1,9.00,11,3,2,1,0
548356,2,31107,A Mishra,4,0,28,2,7.00,7,1,1,0,0
548355,1,46750,RJ Peterson,2,0,22,0,11.00,4,2,1,0,0
548355,1,35280,RP Singh,4,0,28,3,7.00,14,3,1,1,0
548355,1,32965,MM Patel,4,0,46,0,11.50,5,2,4,1,0
548355,1,49758,SL Malinga,4,0,25,3,6.25,11,3,0,1,0
548355,1,29264,Harbhajan Singh,3,0,14,0,4.66,7,0,0,2,0
548355,1,53118,DR Smith,2,0,26,0,13.00,3,2,2,0,0
548355,1,37004,JEC Franklin,1,0,8,1,8.00,2,1,0,0,0
548355,2,5941,BW Hilfenhaus,4,1,34,2,8.50,13,4,2,0,0
548355,2,46248,JA Morkel,3,0,34,0,11.33,8,6,1,0,0
548355,2,26421,R Ashwin,4,0,28,1,7.00,5,2,0,1,0
548355,2,51439,DJ Bravo,4,0,39,2,9.75,7,5,1,2,0
548355,2,29655,SB Jakati,3,0,27,0,9.00,5,3,1,0,0
548355,2,234675,RA Jadeja,2,0,12,2,6.00,4,1,0,0,0
548354,1,30732,P Kumar,4,0,32,0,8.00,9,5,0,1,0
548354,1,5779,RJ Harris,4,0,34,4,8.50,11,5,1,0,0
548354,1,323131,P Awana,4,0,34,0,8.50,6,2,1,2,0
548354,1,39024,Azhar Mahmood,4,0,37,0,9.25,10,5,1,0,1
548354,1,32966,PP Chawla,4,0,38,2,9.50,8,1,3,0,0
548354,2,337913,AA Chavan,3,0,32,0,10.66,7,3,2,0,0
548354,2,8180,SR Watson,4,1,22,2,5.50,16,4,0,1,1
548354,2,8076,SW Tait,4,0,18,2,4.50,14,1,0,4,0
548354,2,44149,J Botha,4,0,21,2,5.25,11,2,0,1,0
548354,2,35353,SK Trivedi,4,0,28,1,7.00,8,2,1,0,0
548354,2,27223,STR Binny,1,0,8,1,8.00,2,1,0,0,0
548353,1,30049,M Kartik,4,0,22,1,5.50,11,2,0,2,0
548353,1,227712,AB Dinda,2,0,28,0,14.00,3,2,2,1,0
548353,1,326016,B Kumar,4,0,26,2,6.50,12,0,1,4,0
548353,1,265564,WD Parnell,4,0,37,0,9.25,5,2,1,1,1
548353,1,4578,MJ Clarke,2,0,14,0,7.00,4,2,0,0,0
548353,1,49764,AD Mathews,4,0,17,2,4.25,11,1,0,0,0
548353,2,277237,Iqbal Abdulla,4,0,26,1,6.50,8,2,0,1,0
548353,2,393279,M de Lange,4,0,34,3,8.50,8,5,0,2,1
548353,2,45789,JH Kallis,2,0,16,1,8.00,3,2,0,1,0
548353,2,230558,SP Narine,4,1,13,1,3.25,15,1,0,0,0
548353,2,26907,R Bhatia,4,0,27,1,6.75,5,1,1,0,0
548353,2,32498,YK Pathan,2,0,23,0,11.50,5,0,3,1,0
548352,1,422992,Ankit Sharma,2,0,13,0,6.50,4,1,0,0,0
548352,1,47492,DW Steyn,4,0,25,0,6.25,10,2,0,0,0
548352,1,528967,V Pratap Singh,3,0,35,2,11.66,6,3,2,1,0
548352,1,4864,DT Christian,4,0,35,1,8.75,6,2,1,1,0
548352,1,29702,AA Jhunjhunwala,3,0,13,1,4.33,9,0,0,0,0
548352,1,31107,A Mishra,2,0,18,1,9.00,2,0,1,0,0
548352,1,389605,A Ashish Reddy,2,0,16,1,8.00,3,1,0,0,1
548352,2,5941,BW Hilfenhaus,4,0,31,1,7.75,8,2,1,0,0
548352,2,46248,JA Morkel,3,0,16,1,5.33,7,1,0,0,0
548352,2,51439,DJ Bravo,4,0,35,0,8.75,5,5,0,1,0
548352,2,26421,R Ashwin,3,0,19,0,6.33,9,3,0,1,0
548352,2,29655,SB Jakati,2,0,17,0,8.50,0,1,0,0,0
548352,2,33335,SK Raina,1,0,5,1,5.00,4,1,0,0,0
548352,2,234675,RA Jadeja,3,0,25,0,8.33,6,1,2,0,0
548351,1,30049,M Kartik,3,0,27,0,9.00,4,2,0,1,0
548351,1,227712,AB Dinda,4,1,34,1,8.50,11,5,1,0,1
548351,1,265564,WD Parnell,4,0,18,0,4.50,10,1,0,0,1
548351,1,326016,B Kumar,3,0,9,2,3.00,9,0,0,0,0
548351,1,31820,A Nehra,4,0,19,2,4.75,16,2,1,0,0
548351,1,4578,MJ Clarke,2,0,9,0,4.50,4,0,0,0,0
548351,2,49758,SL Malinga,4,0,25,2,6.25,13,3,0,3,0
548351,2,32965,MM Patel,4,0,24,1,6.00,13,2,1,1,0
548351,2,29264,Harbhajan Singh,4,0,18,2,4.50,13,2,0,1,0
548351,2,32130,PP Ojha,4,0,24,1,6.00,9,2,0,1,0
548351,2,37004,JEC Franklin,3,0,20,0,6.66,5,2,0,0,0
548351,2,233514,NLTC Perera,1,0,8,0,8.00,2,1,0,0,0
548350,1,30732,P Kumar,4,0,8,0,2.00,16,0,0,0,0
548350,1,5779,RJ Harris,2,0,21,1,10.50,5,3,1,0,0
548350,1,323131,P Awana,4,0,48,0,12.00,4,5,2,2,0
548350,1,39024,Azhar Mahmood,4,0,20,3,5.00,10,1,0,1,0
548350,1,32966,PP Chawla,3,0,35,1,11.66,7,2,3,1,0
548350,1,32091,AM Nayar,1,0,16,0,16.00,0,0,2,0,0
548350,1,5766,DJ Hussey,2,0,9,0,4.50,3,0,0,0,0
548350,2,30102,Z Khan,4,0,31,0,7.75,13,4,1,1,0
548350,2,35731,R Vinay Kumar,3.5,0,32,0,8.34,8,3,1,0,0
548350,2,6553,AB McDonald,4,0,25,2,6.25,9,3,0,0,0
548350,2,38710,DL Vettori,4,0,29,0,7.25,5,2,0,0,0
548350,2,269170,KP Appanna,3,0,30,1,10.00,6,2,2,0,0
548350,2,430401,AUK Pathan,1,0,14,0,14.00,2,0,2,0,0
548349,1,32685,IK Pathan,2,0,22,0,11.00,5,5,0,0,0
548349,1,376116,UT Yadav,4,0,28,1,7.00,5,2,0,1,0
548349,1,46538,M Morkel,4,0,23,1,5.75,11,3,0,0,0
548349,1,31872,S Nadeem,4,0,33,0,8.25,6,3,1,1,0
548349,1,530773,P Negi,4,0,18,4,4.50,13,1,0,1,0
548349,1,35263,V Sehwag,2,0,15,0,7.50,3,2,0,0,0
548349,2,337913,AA Chavan,4,0,29,1,7.25,10,5,0,0,0
548349,2,32973,Pankaj Singh,2,0,24,0,12.00,5,4,1,0,0
548349,2,8180,SR Watson,4,0,29,1,7.25,10,5,0,0,0
548349,2,26789,A Singh,1,0,12,0,12.00,2,2,0,0,0
548349,2,5681,GB Hogg,4,0,32,2,8.00,7,1,1,1,0
548349,2,371150,AL Menaria,0.2,0,10,0,30.00,0,1,1,0,0
548348,1,52983,MN Samuels,3,0,33,1,11.00,5,6,0,0,0
548348,1,265564,WD Parnell,4,1,25,1,6.25,11,3,0,0,0
548348,1,31820,A Nehra,4,0,41,1,10.25,6,3,2,0,1
548348,1,326016,B Kumar,4,0,22,1,5.50,9,1,0,0,0
548348,1,30049,M Kartik,2,0,16,0,8.00,4,1,1,0,0
548348,1,28779,SC Ganguly,3,0,39,0,13.00,2,2,3,0,0
548348,2,422992,Ankit Sharma,2,0,9,1,4.50,5,0,0,0,0
548348,2,44932,JP Duminy,3,0,25,0,8.33,5,1,1,3,0
548348,2,528967,V Pratap Singh,4,0,31,1,7.75,11,4,1,0,0
548348,2,47492,DW Steyn,4,0,46,0,11.50,7,8,0,0,1
548348,2,31107,A Mishra,3,0,20,0,6.66,7,1,1,0,0
548348,2,389605,A Ashish Reddy,3,0,32,1,10.66,3,0,2,0,1
548348,2,28235,S Dhawan,1,0,9,1,9.00,3,2,0,0,0
548347,1,277237,Iqbal Abdulla,3,0,18,0,6.00,9,1,1,0,0
548347,1,6278,B Lee,4,0,34,1,8.50,7,2,1,0,0
548347,1,32498,YK Pathan,1,0,10,0,10.00,2,1,0,1,0
548347,1,230558,SP Narine,4,0,24,1,6.00,9,1,0,0,0
548347,1,45789,JH Kallis,4,0,21,2,5.25,10,2,0,1,0
548347,1,26907,R Bhatia,3,0,22,0,7.33,3,1,0,1,0
548347,1,34019,LR Shukla,1,0,7,0,7.00,1,0,0,0,0
548347,2,29655,SB Jakati,2,0,17,0,8.50,3,1,1,0,0
